Kms_Driven,Present_Price,Fuel_Type,Seller_Type,Transmission,Age,Selling_Price
83821,16.55211563024085,CNG,Dealer,Automatic,10,11.644807400157942
88820,16.211237047387655,Diesel,Dealer,Manual,12,8.446206959857072
87588,16.620428872935253,Diesel,Individual,Manual,9,10.61995510451625
48900,10.706669655688296,Petrol,Dealer,Automatic,6,7.383089859629941
100822,16.556153084999643,Diesel,Individual,Manual,20,9.45184096458846
96821,16.226631035982372,Petrol,Individual,Automatic,15,7.3779826689937185
84601,16.01118108465797,CNG,Individual,Automatic,9,10.62584391659896
103820,13.00313487082682,Petrol,Dealer,Manual,16,5.512877725649136
64692,15.607999435103864,Petrol,Dealer,Automatic,8,12.158586455247669
78821,39.45543101335181,CNG,Dealer,Automatic,8,29.196315415499527
79822,44.72953813939211,Diesel,Dealer,Manual,9,25.020008969229693
78822,27.57450743898565,Petrol,Individual,Automatic,8,14.750973216848552
85820,44.50710603001925,Diesel,Dealer,Automatic,7,28.99757516846632
44820,43.91871962750143,Petrol,Dealer,Automatic,7,37.48745912025683
83821,15.908911581519,Diesel,Dealer,Manual,7,10.061313773321702
49822,31.03048636552024,Diesel,Individual,Automatic,6,24.572778947474102
97822,29.52138205282688,CNG,Dealer,Manual,13,13.843678273592872
126823,21.228846037371547,Diesel,Dealer,Automatic,12,9.324052826339436
109822,14.02417454247626,CNG,Dealer,Automatic,10,8.254119678374536
94823,26.52145148570428,Petrol,Dealer,Automatic,11,11.120336159685904
121822,17.069077068351064,CNG,Individual,Manual,6,6.791114028079087
110821,24.686937407857627,Diesel,Individual,Manual,9,10.050197963426848
118821,31.9168318719127,Petrol,Dealer,Manual,12,9.556947116598735
127821,39.31426221372701,Diesel,Dealer,Automatic,8,19.59312753587762
76823,23.08509559871371,Diesel,Dealer,Automatic,7,16.939645140216157
180822,32.93544818361522,Petrol,Individual,Automatic,16,6.537280543722005
94823,23.43159051722309,Petrol,Dealer,Manual,11,10.946431888293043
85821,13.464899554482578,CNG,Dealer,Manual,9,9.124424700012703
97065,24.010738573737083,Petrol,Dealer,Automatic,9,15.979809959723028
113820,21.430131517396937,Petrol,Dealer,Manual,18,7.212123371412947
110823,26.754047823020787,Petrol,Dealer,Manual,10,10.01233064162055
83822,25.177197576199543,Diesel,Individual,Automatic,10,11.205797462364544
40022,10.146848714159344,CNG,Individual,Manual,7,5.615158887044642
42922,10.741724395751609,Petrol,Individual,Automatic,4,5.009012645792701
60522,8.974897965094552,Diesel,Individual,Automatic,8,7.574421009014117
56823,11.192206555944956,Petrol,Individual,Manual,6,6.268818496247631
73822,9.042680866405812,Petrol,Individual,Manual,6,7.672925473174866
55822,10.453828232110949,Diesel,Dealer,Manual,6,7.174568462904363
56322,9.236765841524797,Diesel,Individual,Manual,8,6.1755559162163935
52823,10.217733859475985,Diesel,Individual,Automatic,6,7.982976450297533
50321,8.728272416823089,Petrol,Dealer,Automatic,9,4.637424548423407
78822,11.97823952995187,Petrol,Individual,Manual,14,6.754394853695202
41821,9.0266518106814,CNG,Dealer,Manual,4,8.246660238298364
43822,6.9388348147039824,Petrol,Individual,Manual,4,6.246041006969987
42322,10.140900184489311,Petrol,Dealer,Automatic,5,7.105701271449138
39322,9.815107989174331,Diesel,Dealer,Automatic,7,5.1596358670454165
62321,9.621107135581294,Petrol,Dealer,Manual,7,3.638413510225906
67821,9.91956232750119,Petrol,Individual,Manual,8,4.6441463168094
63822,9.65929685843945,Petrol,Individual,Manual,7,7.79565970898525
69820,6.882308783724167,CNG,Individual,Automatic,8,4.614989029366733
83823,8.868203363966261,Diesel,Individual,Automatic,10,4.789827723448335
46821,10.680268473691608,Diesel,Individual,Automatic,9,3.7315644571560505
53823,11.20618853350324,Petrol,Individual,Manual,5,4.935224643624567
42822,8.019989646478706,Diesel,Individual,Manual,5,3.9375411918506273
80820,8.490865340379099,Diesel,Dealer,Automatic,11,3.54660702600537
45521,9.011708767195952,Petrol,Individual,Automatic,7,3.9343956031448095
60822,10.075838460418613,CNG,Dealer,Manual,11,5.544390893810784
70822,8.194539857663425,CNG,Dealer,Manual,9,5.219292672569089
63822,9.149026264092695,Petrol,Individual,Manual,9,4.027701911448119
88821,9.1427263650195,CNG,Individual,Manual,15,6.658465475920491
73822,7.938641136966197,Petrol,Dealer,Automatic,7,4.52126457601227
91822,9.34066316283084,Diesel,Individual,Manual,14,4.523944795072747
67021,15.28345123526351,CNG,Dealer,Manual,8,9.322353179104056
67102,14.299260018058254,Petrol,Individual,Manual,8,8.839433632333456
73618,14.716660596500407,Diesel,Dealer,Manual,6,11.41799497521179
42256,16.424180567492805,Petrol,Dealer,Manual,4,13.624624381143631
59947,13.621351211680828,CNG,Dealer,Manual,9,8.659733946682588
82356,23.642650914425865,Diesel,Individual,Manual,6,16.613931605917596
61492,23.23616564825752,Diesel,Individual,Manual,5,15.426652477941968
58937,14.841377610258686,Petrol,Dealer,Automatic,5,10.516167707665394
53822,12.647571938159851,Petrol,Individual,Manual,7,7.555184905345147
74823,18.1144860539108,Diesel,Dealer,Manual,10,9.882411895298366
77310,12.42735901999328,Petrol,Dealer,Manual,5,7.6473422738952115
116453,15.221974631551095,CNG,Individual,Automatic,9,9.775762582369374
90953,15.47619298830434,CNG,Dealer,Automatic,10,10.379832791022178
51721,25.3812096763828,Petrol,Dealer,Automatic,8,18.18616137521353
43314,13.45293435570805,Petrol,Dealer,Manual,8,10.342016287927798
53963,17.630172882691376,Diesel,Individual,Manual,6,12.970911722518103
50670,14.650495833307804,Diesel,Dealer,Manual,7,7.349539288993046
106822,22.61020122111677,CNG,Individual,Manual,7,15.914412424251044
71144,17.90772673509258,CNG,Dealer,Automatic,11,11.395716540589955
72822,14.584219538118065,Petrol,Individual,Manual,9,10.622309341962612
45822,16.208165203161386,Petrol,Dealer,Automatic,8,10.570864394771093
109822,15.917850217909606,Diesel,Individual,Automatic,10,10.17665998590666
74823,16.745977553369993,Petrol,Individual,Manual,8,11.310120323620666
68821,13.542691918391982,Diesel,Dealer,Manual,9,9.230069655166645
74756,23.76721742633265,Petrol,Individual,Automatic,8,18.931956616460525
86822,18.11565104593964,Diesel,Dealer,Manual,7,12.057915199529551
88384,23.429159953018367,Petrol,Dealer,Automatic,5,16.426236175020264
79147,22.20350545924314,Petrol,Dealer,Manual,9,13.728607655714644
44421,14.546846196128204,Diesel,Individual,Automatic,6,12.317842795672366
78846,15.386464105848848,Petrol,Dealer,Automatic,7,8.011121748227149
78848,17.35505179266395,Diesel,Dealer,Automatic,9,9.347035760543132
73821,15.636933177062332,Diesel,Dealer,Manual,9,8.729541520733612
58256,18.408576845217706,Diesel,Dealer,Manual,8,12.082664106234876
57651,18.8485656359947,Petrol,Dealer,Manual,8,11.859890894067645
108164,16.559492559167932,Diesel,Dealer,Manual,12,9.911375569711948
100024,19.60256243916511,Petrol,Dealer,Manual,11,8.568453247059484
55323,13.844989631241477,Petrol,Dealer,Manual,8,11.200856046657872
53287,13.002280863531103,Diesel,Individual,Manual,7,9.564299395252704
89277,18.393489386637,Diesel,Dealer,Automatic,16,7.7475145758279
67392,15.7851967217562,Petrol,Individual,Automatic,7,8.73811346981001
72820,21.584449645272,Petrol,Individual,Automatic,6,11.45344077401994
49801,21.238327063522952,Diesel,Individual,Automatic,6,16.112138265423756
57822,14.844193466209871,Diesel,Dealer,Automatic,7,10.750620582311385
70249,13.49824924248256,Diesel,Dealer,Manual,7,9.955058176612994
76820,17.096954437243923,Petrol,Dealer,Manual,13,9.434509489460446
98896,20.96349996769625,Diesel,Dealer,Manual,7,12.129126836457903
45722,18.43671416576081,Diesel,Dealer,Manual,6,12.771704965397683
44021,12.066214400112948,Petrol,Dealer,Manual,12,6.771136701288784
81271,16.079506385890273,Diesel,Dealer,Manual,8,10.770723938715008
40894,18.432391346930245,Petrol,Dealer,Manual,4,14.74985726169461
72250,18.62685302909468,CNG,Dealer,Manual,8,12.918931892995804
81189,18.65921420469438,Diesel,Dealer,Manual,7,13.47423013950788
89822,18.143251356575018,Diesel,Dealer,Automatic,7,12.204090618553437
64819,16.627225406616343,Diesel,Individual,Manual,9,11.383382458501272
116249,15.972542463508606,Petrol,Dealer,Automatic,12,8.927339021222748
81821,21.7689325280688,CNG,Dealer,Automatic,7,11.743948874369972
80500,18.342415328198527,Petrol,Dealer,Manual,8,12.94638942905334
81822,19.05123683863789,Petrol,Dealer,Automatic,5,12.35923061202678
84100,11.46653222322766,Diesel,Individual,Manual,7,8.754364324420326
95701,13.018000525787292,Petrol,Dealer,Manual,9,8.691237759147787
93959,14.00323710736098,Petrol,Individual,Automatic,12,10.063147947799363
55022,14.61314727833183,Petrol,Dealer,Automatic,4,12.252907422378684
83365,12.747396300060217,CNG,Dealer,Manual,14,4.94848999529977
83821,20.57228689976511,Petrol,Dealer,Automatic,8,10.934970584930507
90261,14.855970763514716,Petrol,Dealer,Automatic,11,7.657453659234259
93023,11.655006933188975,Petrol,Dealer,Manual,10,7.807250368279449
77822,16.66853933426014,Diesel,Dealer,Automatic,7,9.839240659672877
83821,15.54464952391817,Petrol,Dealer,Automatic,7,12.276758206121984
88819,16.56323597516778,CNG,Dealer,Automatic,11,7.335722248132699
48900,10.98539880533662,Petrol,Individual,Manual,8,8.614958710861915
100821,16.021812254154852,Petrol,Individual,Automatic,19,6.6240581102322285
96820,15.575712856953665,Petrol,Dealer,Manual,13,6.892276056401158
84601,15.73169867207246,CNG,Dealer,Automatic,10,11.07962827197781
88823,10.669390151638083,Petrol,Dealer,Manual,10,6.881153717684963
53820,20.384733367238265,Diesel,Dealer,Automatic,7,11.968104694613494
103354,12.663232164249866,Petrol,Dealer,Automatic,11,8.876435187560688
64691,17.50011392359416,Petrol,Dealer,Automatic,7,10.947969480728348
75823,17.215215757139784,Petrol,Dealer,Automatic,6,13.855366485074578
143529,37.62833122530914,Diesel,Dealer,Manual,11,19.38286867560102
78822,39.153664689007456,Diesel,Dealer,Automatic,7,27.40937717195064
173821,38.24987306869776,CNG,Dealer,Manual,8,20.86711184625344
128822,19.49026656091144,Petrol,Dealer,Manual,18,9.068989761336775
79357,15.65566172125144,Petrol,Dealer,Automatic,10,9.844175737935196
78306,16.070975646401727,Diesel,Dealer,Manual,9,8.61848869360831
79822,44.1765774015004,CNG,Individual,Automatic,8,25.927347692392544
79409,15.22589844038708,Diesel,Individual,Automatic,9,8.921023075343452
116820,45.27915290078,Diesel,Dealer,Automatic,8,24.76208015844544
85823,46.65110129555055,CNG,Dealer,Manual,7,28.151236072552564
44821,46.84563459571951,Petrol,Dealer,Automatic,5,40.128619049522726
49822,32.33583200301787,Diesel,Dealer,Automatic,4,25.518964238095
97823,28.11436758540509,Petrol,Dealer,Manual,13,14.27479722423487
126822,22.00731909691296,CNG,Dealer,Automatic,13,7.327045565972693
50823,28.77829474753823,Petrol,Dealer,Manual,8,18.163660354482072
109821,14.240516373507068,Diesel,Individual,Automatic,7,8.478579305358746
83821,20.67489834567599,CNG,Dealer,Automatic,11,11.473179640798
94825,26.295807424693805,Diesel,Dealer,Manual,10,11.09065471835171
121823,16.309069904061516,CNG,Dealer,Manual,7,9.169237858781448
74822,16.717044076175856,Diesel,Dealer,Manual,8,8.696833954180939
118821,30.334174195750684,CNG,Dealer,Automatic,12,10.925726819606409
127821,38.6155830763084,Diesel,Dealer,Automatic,12,21.19514745661661
61822,25.497409622571467,CNG,Dealer,Manual,6,20.707572610991107
53822,33.89554997675163,CNG,Dealer,Automatic,4,28.12098649645798
76823,22.504933583425057,CNG,Dealer,Manual,5,18.0958514286035
235997,20.86939509599916,Diesel,Dealer,Manual,18,6.883791529080103
180822,31.54985877833179,Diesel,Individual,Automatic,16,6.731025033218832
116820,101.93150988204304,Diesel,Dealer,Manual,13,40.38498918727423
85821,15.445896151063454,Petrol,Dealer,Manual,9,7.02677802536374
78822,15.333530572709163,CNG,Dealer,Automatic,8,10.25391159522599
113823,20.92367686409565,Petrol,Dealer,Automatic,19,7.138044690241042
78822,38.35869445171299,Diesel,Dealer,Manual,7,27.417476399226988
127823,30.746259180553924,Petrol,Dealer,Automatic,16,7.008543058854906
67822,34.03736751098756,Diesel,Individual,Automatic,7,25.58722488613396
47522,27.573242100479945,Diesel,Dealer,Manual,4,21.338732772845784
83821,27.390558016237023,Diesel,Dealer,Manual,9,13.85338855398778
88847,29.289149493973333,Diesel,Individual,Automatic,10,14.819557550410194
40221,10.89806768345074,CNG,Dealer,Automatic,6,5.944216564053623
42819,9.892049145220229,Petrol,Individual,Automatic,6,6.9195398591819135
40021,10.218045701413448,Petrol,Individual,Manual,8,7.048235717565831
60522,12.519827829530453,Petrol,Dealer,Manual,8,6.424990800192521
53823,9.38479931993716,Petrol,Dealer,Automatic,9,7.976633951500808
56821,10.018183306169892,Diesel,Dealer,Manual,6,7.0424527126728185
49822,10.411175718510124,Petrol,Dealer,Manual,5,5.455995211319523
44822,11.413234221421598,Petrol,Individual,Manual,7,6.558999007154665
45822,10.897915257753404,CNG,Dealer,Manual,8,7.387336680346042
55823,9.144421062090895,Petrol,Individual,Manual,9,5.313446015922239
56319,8.829768691208878,Diesel,Dealer,Automatic,8,6.150349280055529
64821,10.118654922752194,Petrol,Individual,Manual,9,7.4743420677007
44221,10.242549123983004,Petrol,Individual,Manual,10,6.5966496034896505
85322,9.108173140227724,Diesel,Individual,Automatic,8,4.518025259898194
50322,9.743766258759292,Diesel,Dealer,Manual,10,5.782751632544404
45823,8.739357105827342,Diesel,Dealer,Manual,7,6.695903587549223
41822,9.54978791620348,Petrol,Dealer,Automatic,5,6.43385913886594
43821,9.75964609473528,Diesel,Individual,Automatic,5,5.045259216632819
49820,10.12755343360974,Petrol,Individual,Manual,5,5.180406309053209
56820,9.570853833953148,Petrol,Individual,Manual,7,5.000830079774713
42323,7.976583106388028,Petrol,Dealer,Manual,6,4.611816697778279
50621,8.68993587975884,Diesel,Individual,Automatic,4,7.231491382986554
70823,10.530833822476996,Petrol,Dealer,Automatic,10,4.410167041625369
63822,11.917984823616576,Diesel,Individual,Automatic,5,5.754790903536514
53823,9.496829376454246,CNG,Individual,Automatic,9,5.164461427468227
83821,9.67006229085478,Diesel,Individual,Automatic,13,7.059613879287097
69821,8.529828399740957,Petrol,Dealer,Manual,6,8.239016407350189
51820,9.790856518942393,Diesel,Dealer,Manual,12,3.425600082972079
83822,8.596512043406173,Diesel,Individual,Manual,9,4.9959049414392585
43122,9.254932643084729,Diesel,Individual,Automatic,7,6.4441655062776455
61820,11.85807915264895,Diesel,Dealer,Automatic,7,6.3138386495127
61822,9.4924570629242,Diesel,Individual,Automatic,9,4.256964818200072
65823,9.430252314865198,Diesel,Individual,Automatic,12,6.2137607351705
52821,9.247810745240372,Petrol,Individual,Manual,7,5.205551359605263
44321,8.710387072736454,Petrol,Dealer,Manual,13,6.4268617104845935
40120,11.30644493442659,Petrol,Individual,Automatic,5,4.816030867499455
77420,9.560919022586411,Diesel,Individual,Automatic,8,5.0669462498499
68822,9.556475234584582,Petrol,Individual,Manual,11,4.843555659178697
59823,9.881646337860497,Petrol,Individual,Automatic,7,3.359918338941193
56822,10.069753359856104,Petrol,Individual,Manual,10,4.889528091489646
87822,8.8728424561685,Petrol,Individual,Automatic,15,5.836406086416622
538823,8.30682112469669,CNG,Dealer,Automatic,13,4.2835989733877895
71822,9.800163015994048,Diesel,Dealer,Manual,14,7.022991826791928
73619,13.004133986229066,Petrol,Individual,Automatic,8,9.265244170671473
74597,13.082452058052937,Petrol,Dealer,Automatic,11,8.35361971335986
82356,23.70797335656503,CNG,Individual,Manual,7,16.781746146763275
58935,14.41575489744748,Petrol,Dealer,Manual,4,9.556141080691196
53822,11.218549088869596,Diesel,Dealer,Manual,6,7.449444049176281
83903,18.318619681316875,Petrol,Dealer,Manual,8,11.043419455806092
74820,17.164776754961892,Petrol,Dealer,Automatic,11,11.304634596061684
70820,14.408315858964505,Petrol,Individual,Automatic,9,9.758658275479984
100205,18.75846591783309,CNG,Dealer,Automatic,6,11.757254075481802
75020,17.12527907102049,Petrol,Individual,Manual,9,9.24608588917991
63500,13.373394548440212,CNG,Dealer,Automatic,8,11.758772521823934
53822,19.982738478891548,Petrol,Dealer,Manual,5,14.657112721747108
106821,21.82399490885361,CNG,Dealer,Automatic,6,15.947570552167054
62530,13.185370716138744,Petrol,Individual,Automatic,10,7.279898514743604
45821,15.509142069931666,Petrol,Dealer,Automatic,6,14.738848536758272
87821,17.2293867284262,Petrol,Dealer,Manual,10,10.13265486082206
109821,20.98151161751825,Petrol,Dealer,Automatic,9,9.749478716987142
73822,13.241527450144872,Diesel,Dealer,Automatic,11,9.367787429895085
68822,15.662389857140624,Petrol,Dealer,Automatic,11,10.00264212245918
55822,16.6750542371488,Petrol,Individual,Automatic,7,11.214609546812165
74756,22.04379550386164,CNG,Dealer,Automatic,5,17.513385504096348
86823,19.029708234701275,CNG,Dealer,Automatic,8,12.014537590677785
93063,18.68739152105729,Diesel,Individual,Manual,8,11.873727443734808
88381,22.678200592142005,Petrol,Dealer,Manual,6,14.788500009193635
74877,15.67180957337544,CNG,Dealer,Automatic,7,9.24072943567194
54822,16.592956141512346,Diesel,Dealer,Automatic,7,12.349220685529126
78847,16.162610337082548,CNG,Dealer,Automatic,8,9.103841335706145
57821,14.03329665438445,Petrol,Dealer,Automatic,5,9.499484592021062
57648,19.21925582552657,Diesel,Individual,Manual,6,10.253944975739234
66421,18.619618892761743,Petrol,Dealer,Manual,8,13.652963093662448
55319,16.442004352922996,Petrol,Dealer,Automatic,7,7.659299031703998
69575,21.61105788439237,CNG,Dealer,Manual,8,15.320244478839513
63621,21.78181709860774,Petrol,Dealer,Manual,9,14.21608355830288
60603,22.749917433122835,Petrol,Individual,Manual,7,14.420032910257191
53288,14.6479401330991,Diesel,Dealer,Automatic,7,11.774376996142104
89278,14.38809686279985,Petrol,Individual,Manual,17,6.899035822330621
101821,23.312489782177707,Petrol,Individual,Automatic,9,13.971074199838975
48620,14.392595747585377,Petrol,Individual,Automatic,9,8.022831809537719
82820,16.127735383445962,Petrol,Dealer,Manual,7,10.437401520662767
49800,22.09270300913793,Petrol,Dealer,Automatic,7,14.1773958387509
70251,15.663725282658026,Petrol,Dealer,Automatic,8,10.321490696004098
76825,17.70447970243971,Petrol,Dealer,Manual,11,5.578084082782002
71840,14.216594649910364,Diesel,Dealer,Automatic,8,8.295511537490894
98899,20.756772721164907,CNG,Dealer,Manual,9,14.63479488735064
98823,13.808673231191662,Petrol,Dealer,Automatic,6,8.033053222706835
47822,22.6051317798874,Diesel,Individual,Automatic,6,18.479545710372552
45720,18.533604129688648,Petrol,Individual,Automatic,6,10.994254067781718
81272,16.18746852943985,Diesel,Dealer,Automatic,8,10.767484609080029
72250,17.279678650252595,Petrol,Dealer,Manual,6,11.50578136979724
59096,18.15706917491132,Diesel,Dealer,Manual,7,13.34078929509158
81189,17.635398322444015,Diesel,Dealer,Manual,8,11.949524093775905
40955,12.935130763376058,CNG,Dealer,Manual,6,8.33555517746903
89822,19.502098481242378,Diesel,Dealer,Automatic,6,11.162211521606274
116248,16.050228478751553,Diesel,Dealer,Manual,14,7.532852266567758
81823,20.067257465520683,CNG,Individual,Manual,6,15.351368482145835
63823,12.280397522653164,Diesel,Dealer,Manual,6,7.777033646261623
88822,16.457582156462905,Diesel,Individual,Manual,11,8.882819119802758
84102,12.682393279498118,Diesel,Individual,Manual,8,7.695422916240611
95701,13.311528420462563,Diesel,Dealer,Manual,10,7.692027419036423
55021,16.26276336778328,Petrol,Individual,Manual,6,10.596132394701206
83363,11.906296546637694,Diesel,Dealer,Manual,14,8.246117313860807
83823,19.8758137963284,Diesel,Dealer,Automatic,8,12.933968304815757
77823,15.18298240740144,CNG,Dealer,Manual,9,11.30163994899067
83821,16.62863899309943,Diesel,Dealer,Manual,9,9.18594630468552
88818,16.409186186593406,CNG,Dealer,Automatic,12,8.037741829132319
48901,11.91197381346776,Diesel,Dealer,Manual,6,8.824998475669345
84601,16.458562311413694,Petrol,Individual,Automatic,9,11.367208599331745
88821,10.500811298227092,Petrol,Individual,Manual,12,7.117784353803645
64692,17.54117251983821,Petrol,Dealer,Manual,9,10.42240818027797
53822,29.404999120353423,Diesel,Dealer,Automatic,6,22.03844162962408
173821,39.02864109325081,Diesel,Dealer,Automatic,11,22.13352066899661
128822,20.80097170044177,Petrol,Dealer,Automatic,16,7.26227572216957
78308,13.561114092569715,Petrol,Individual,Manual,6,7.854714188791675
78822,26.77444552370605,Diesel,Dealer,Automatic,9,10.900999497167629
116823,45.99468820101265,Diesel,Dealer,Automatic,10,21.71208441765286
85823,43.759686465978376,Diesel,Dealer,Manual,8,28.152161735203567
44822,46.876146207875735,Petrol,Individual,Manual,5,38.37754349207314
49820,31.88657658205873,Petrol,Dealer,Automatic,5,25.27977189986
50819,28.000870307414168,Petrol,Dealer,Automatic,5,19.27864017376004
109822,14.184347200407672,CNG,Dealer,Manual,8,8.410552036423807
83821,20.092586521987,Diesel,Dealer,Automatic,11,10.034803155227433
121822,16.23410739209816,CNG,Dealer,Manual,8,9.825044405399623
74821,14.41747824494104,Petrol,Individual,Automatic,7,10.747956095238674
118822,31.01833622475651,Diesel,Dealer,Automatic,11,8.909889630978007
127822,39.04397198443538,Petrol,Dealer,Automatic,9,19.620331676083328
78820,15.116997312914435,CNG,Individual,Manual,9,9.61593181008034
53822,33.92927332406334,CNG,Dealer,Automatic,6,28.30360735361576
76822,21.80565577721468,Diesel,Dealer,Manual,7,17.764847080682244
94822,21.67325551337398,Diesel,Dealer,Manual,10,11.571883871476595
100821,25.875363258867168,Petrol,Dealer,Manual,15,9.980769370668607
78821,39.148423964132384,Diesel,Individual,Automatic,9,28.230732840208702
127821,31.93599533367591,Diesel,Individual,Automatic,14,9.612331185742846
67822,34.5848013568137,CNG,Dealer,Automatic,5,27.42856704801165
83821,26.29040021702257,Diesel,Dealer,Automatic,9,11.643376643148446
